UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection,WindSpeed,TimeSunRise,TimeSunSet
1583557200,03/07/2020 05:00,18:13:00,1,8,812.753,67.89,16.8,2.035,06:13:00,18:13:00
1583560800,03/07/2020 06:00,18:13:00,1.1,8.37,813.033,70.84,33,2.208,06:13:00,18:13:00
1583564400,03/07/2020 07:00,18:13:00,0.7,8.2,813.584,73.44,24.3,1.673,06:13:00,18:13:00
1583568000,03/07/2020 08:00,18:13:00,73.6,8.38,814.003,72.07,37.4,1.723,06:13:00,18:13:00
1583571600,03/07/2020 09:00,18:13:00,313.9,10.6,814.259,64.29,91.5,1.29,06:13:00,18:13:00
1583575200,03/07/2020 10:00,18:13:00,510.3,12.2,814.354,57.47,83.5,2.919,06:13:00,18:13:00
1583578800,03/07/2020 11:00,18:13:00,789.1,14.72,814.186,50.11,59.5,2.507,06:13:00,18:13:00
1583582400,03/07/2020 12:00,18:13:00,943.6,18.04,813.484,41.21,176.5,2.193,06:13:00,18:13:00
1583586000,03/07/2020 13:00,18:13:00,982.9,20.82,812.589,34.26,203.6,1.9,06:13:00,18:13:00
1583589600,03/07/2020 14:00,18:13:00,913.6,22.95,811.079,29.39,235.5,1.776,06:13:00,18:13:00
1583593200,03/07/2020 15:00,18:13:00,847.2,24.58,809.795,26.6,246.1,1.797,06:13:00,18:13:00
1583596800,03/07/2020 16:00,18:13:00,639.9,25.14,808.677,25.8,207.1,1.775,06:13:00,18:13:00
1583600400,03/07/2020 17:00,18:13:00,335.1,25.13,807.999,25.34,119.9,2.879,06:13:00,18:13:00
1583604000,03/07/2020 18:00,18:13:00,169.9,23.13,808.162,28.5,80.5,4.876,06:13:00,18:13:00
1583607600,03/07/2020 19:00,18:13:00,43.4,21.02,808.496,32.87,73.5,5.028,06:13:00,18:13:00
1583611200,03/07/2020 20:00,18:13:00,0.8,18.67,809.078,39.15,61,4.786,06:13:00,18:13:00
1583614800,03/07/2020 21:00,18:13:00,1.1,16.78,810.296,45.14,63.7,2.562,06:13:00,18:13:00
1583618400,03/07/2020 22:00,18:13:00,1.7,15.43,811.339,49.88,356.5,1.782,06:13:00,18:13:00
1583622000,03/07/2020 23:00,18:13:00,1.3,14.48,811.999,53.86,77.9,2.516,06:13:00,18:13:00
1583625600,03/08/2020 00:00,18:13:00,1.3,13.13,812.159,59.48,85.1,2.062,06:13:00,18:13:00
1583629200,03/08/2020 01:00,18:13:00,1,11.98,811.764,64.74,53.8,3.107,06:13:00,18:13:00
1583632800,03/08/2020 02:00,18:13:00,1.1,10.37,811.176,73.66,61.2,3.21,06:13:00,18:13:00
1583636400,03/08/2020 03:00,18:13:00,1.3,10.48,810.461,72.7,75.1,2.611,06:13:00,18:13:00
1583640000,03/08/2020 04:00,18:13:00,1,10.31,809.689,72.8,38.2,2.182,06:13:00,18:13:00
1583643600,03/08/2020 05:00,18:13:00,1,9.02,810.109,79.43,6.4,2.182,06:13:00,18:13:00
1583647200,03/08/2020 06:00,18:13:00,1.1,8.98,810.469,76.96,34.4,1.652,06:13:00,18:13:00
1583650800,03/08/2020 07:00,18:13:00,0.3,8.69,810.707,78.35,44.7,1.854,06:13:00,18:13:00
1583654400,03/08/2020 08:00,18:13:00,103,9.1,811.197,78.22,24.2,2.205,06:13:00,18:13:00
1583658000,03/08/2020 09:00,18:13:00,203.9,10.45,812.107,72.45,32,2.305,06:13:00,18:13:00
1583661600,03/08/2020 10:00,18:13:00,386.3,12.04,812.613,65.25,41.8,2.233,06:13:00,18:13:00
1583665200,03/08/2020 11:00,18:13:00,792.6,15.54,812.137,50.01,49.4,1.862,06:13:00,18:13:00
1583668800,03/08/2020 12:00,18:13:00,919.3,19.53,811.758,38.74,190.1,1.754,06:13:00,18:13:00
1583672400,03/08/2020 13:00,18:13:00,988.4,22.26,810.816,31.7,178.4,1.963,06:13:00,18:13:00
1583676000,03/08/2020 14:00,18:13:00,900,23.97,809.619,26.17,242.2,2.439,06:13:00,18:13:00
1583679600,03/08/2020 15:00,18:13:00,702.2,25.05,808.648,22.81,242.6,2.369,06:13:00,18:13:00
1583683200,03/08/2020 16:00,18:13:00,497.7,25.48,808.054,21.55,254.8,2.119,06:13:00,18:13:00
1583686800,03/08/2020 17:00,18:13:00,289,25.55,807.962,21.04,226.4,1.571,06:13:00,18:13:00
1583690400,03/08/2020 18:00,18:13:00,211.2,25.25,807.652,20.72,133.8,2.56,06:13:00,18:13:00
1583694000,03/08/2020 19:00,18:13:00,59.2,23.4,807.893,23.24,76.5,5.274,06:13:00,18:13:00
1583697600,03/08/2020 20:00,18:13:00,0.7,20.6,808.635,33.6,70.3,5.345,06:13:00,18:13:00
1583701200,03/08/2020 21:00,18:13:00,1.3,19.12,809.512,40.16,27.3,3.366,06:13:00,18:13:00
1583704800,03/08/2020 22:00,18:13:00,0.9,17.01,810.646,49.04,355.3,2.671,06:13:00,18:13:00
1583708400,03/08/2020 23:00,18:13:00,1.1,16.15,811.179,52.32,25.8,2.329,06:13:00,18:13:00
1583712000,03/09/2020 00:00,18:13:00,0.4,13.92,811.527,64.52,64.7,3.463,06:13:00,18:13:00
1583715600,03/09/2020 01:00,18:13:00,1.2,12.27,811.702,73.46,11.9,2.371,06:13:00,18:13:00
1583719200,03/09/2020 02:00,18:13:00,1.6,11.21,811.898,79.55,34,1.447,06:13:00,18:13:00
1583722800,03/09/2020 03:00,18:13:00,1.7,10.66,811.673,81.73,47.8,2.158,06:13:00,18:13:00
1583726400,03/09/2020 04:00,18:13:00,1.6,10.36,811.19,81.78,35.2,2.117,06:13:00,18:13:00
1583730000,03/09/2020 05:00,18:13:00,1.4,9.94,811.237,83.01,39.3,2.071,06:13:00,18:13:00
1583733600,03/09/2020 06:00,18:13:00,1.6,9.6,811.424,83.65,25.8,1.867,06:13:00,18:13:00
1583737200,03/09/2020 07:00,18:13:00,0.4,9.21,811.684,84.62,12.6,1.543,06:13:00,18:13:00
1583740800,03/09/2020 08:00,18:13:00,88,9.37,812.221,83,9.3,2.229,06:13:00,18:13:00
1583744400,03/09/2020 09:00,18:13:00,318.8,11.63,812.61,73.31,318.5,1.308,06:13:00,18:13:00
1583748000,03/09/2020 10:00,18:13:00,575,14.39,813.033,62.28,190,1.348,06:13:00,18:13:00
1583751600,03/09/2020 11:00,18:13:00,769.3,17.26,813.129,50.94,196.8,1.493,06:13:00,18:13:00
1583755200,03/09/2020 12:00,18:13:00,924.4,19.92,812.611,43.91,171.7,2.13,06:13:00,18:13:00
1583758800,03/09/2020 13:00,18:13:00,993,22.52,811.712,37.29,175.8,1.987,06:13:00,18:13:00
1583762400,03/09/2020 14:00,18:13:00,972.9,25.22,810.609,29.29,184.7,2.246,06:13:00,18:13:00
1583766000,03/09/2020 15:00,18:13:00,909.3,27.11,809.437,22.25,223.4,2.32,06:13:00,18:13:00
1583769600,03/09/2020 16:00,18:13:00,602.1,27.48,808.691,20.54,219.6,2.761,06:13:00,18:13:00
1583773200,03/09/2020 17:00,18:13:00,478.7,27.78,808.358,21.03,191.9,2.868,06:13:00,18:13:00
1583776800,03/09/2020 18:00,18:13:00,237.2,27.43,808.247,21.47,201.7,2.424,06:13:00,18:13:00
1583780400,03/09/2020 19:00,18:13:00,35.8,26.01,808.806,25.16,232.6,2.79,06:13:00,18:13:00
1583784000,03/09/2020 20:00,18:13:00,0.8,23.63,809.955,31.82,344.7,3.429,06:13:00,18:13:00
1583787600,03/09/2020 21:00,18:13:00,1.2,22.5,811.019,35.02,31,3.49,06:13:00,18:13:00
1583791200,03/09/2020 22:00,18:13:00,0.9,21.04,811.878,39.64,84.4,2.468,06:13:00,18:13:00
1583794800,03/09/2020 23:00,18:13:00,0.8,19.22,812.456,47.68,43.6,2.467,06:13:00,18:13:00
1583798400,03/10/2020 00:00,18:13:00,1.2,17.28,812.875,56.39,33.6,2.846,06:13:00,18:13:00
1583802000,03/10/2020 01:00,18:13:00,1,15.69,812.983,64.33,23.4,2.798,06:13:00,18:13:00
1583805600,03/10/2020 02:00,18:13:00,0.9,13.91,813.02,73.54,40.9,2.858,06:13:00,18:13:00
1583809200,03/10/2020 03:00,18:13:00,1.4,13.02,812.782,78.18,53.7,2.938,06:13:00,18:13:00
1583812800,03/10/2020 04:00,18:13:00,1.3,12.41,812.422,81.12,58.5,3.44,06:13:00,18:13:00
1583816400,03/10/2020 05:00,18:13:00,1.4,12.06,812.491,81.51,36.5,2.316,06:13:00,18:13:00
1583820000,03/10/2020 06:00,18:13:00,1.6,11.86,812.787,80.92,52.4,1.579,06:13:00,18:13:00
1583823600,03/10/2020 07:00,18:13:00,0.3,11.69,813.163,80.6,30.2,1.634,06:13:00,18:13:00
1583827200,03/10/2020 08:00,18:13:00,106.8,11.82,813.656,79.44,341.5,1.326,06:13:00,18:13:00
1583830800,03/10/2020 09:00,18:13:00,331.3,13.91,814.267,68.68,60.9,2.78,06:13:00,18:13:00
1583834400,03/10/2020 10:00,18:13:00,441.4,15.85,814.189,58.85,116.7,2.471,06:13:00,18:13:00
1583838000,03/10/2020 11:00,18:13:00,669.1,17.61,814.21,52.57,35.6,1.8,06:13:00,18:13:00
1583841600,03/10/2020 12:00,18:13:00,773.4,20.03,813.802,44.61,358.6,2.066,06:13:00,18:13:00
1583845200,03/10/2020 13:00,18:13:00,777.5,22.01,812.934,40.16,331,2.031,06:13:00,18:13:00
1583848800,03/10/2020 14:00,18:13:00,917.7,23.93,811.811,35.94,16.1,2.053,06:13:00,18:13:00
1583852400,03/10/2020 15:00,18:13:00,871.1,25.82,810.693,30.07,5.9,2.625,06:13:00,18:13:00
1583856000,03/10/2020 16:00,18:13:00,680.3,26.78,809.867,27.6,348.8,1.867,06:13:00,18:13:00
1583859600,03/10/2020 17:00,18:13:00,425.7,27.07,809.249,25.81,321.5,2.235,06:13:00,18:13:00
1583863200,03/10/2020 18:00,18:13:00,216.3,26.62,809.053,26.4,346.2,3.08,06:13:00,18:13:00
1583866800,03/10/2020 19:00,18:13:00,25.9,23.7,809.577,37.48,65.8,4.629,06:13:00,18:13:00
1583870400,03/10/2020 20:00,18:13:00,0.4,20.7,810.466,46.93,41.1,4.146,06:13:00,18:13:00
1583874000,03/10/2020 21:00,18:13:00,0.8,18.26,811.306,55.59,67.7,3.075,06:13:00,18:13:00
1583877600,03/10/2020 22:00,18:13:00,0.7,16.37,812.239,64.49,71.9,4.946,06:13:00,18:13:00
1583881200,03/10/2020 23:00,18:13:00,1,15.11,812.874,71.37,63.2,5.175,06:13:00,18:13:00
1583884800,03/11/2020 00:00,18:13:00,1.3,14.47,813.323,74.5,58.3,4.793,06:13:00,18:13:00
1583888400,03/11/2020 01:00,18:13:00,1.5,14.08,813.293,74.75,73.4,2.396,06:13:00,18:13:00
1583892000,03/11/2020 02:00,18:13:00,1.6,13.8,812.846,74.1,73.5,2.293,06:13:00,18:13:00
1583895600,03/11/2020 03:00,18:13:00,1.6,13.59,812.116,75.08,44.5,2.007,06:13:00,18:13:00
1583899200,03/11/2020 04:00,18:13:00,1.1,13.19,811.651,76.87,17.1,1.956,06:13:00,18:13:00
1583902800,03/11/2020 05:00,18:13:00,1.2,12.55,811.486,78.57,13.4,2.024,06:13:00,18:13:00
1583906400,03/11/2020 06:00,18:13:00,1.3,12.04,811.649,79.04,22.7,2.016,06:13:00,18:13:00
1583910000,03/11/2020 07:00,18:13:00,0.5,11.92,811.838,78.79,17.8,1.996,06:13:00,18:13:00
1583913600,03/11/2020 08:00,18:13:00,86.9,12.48,812.155,76.22,11.7,2.262,06:13:00,18:13:00
1583917200,03/11/2020 09:00,18:13:00,329.6,15.13,812.529,67.3,28,1.934,06:13:00,18:13:00
1583920800,03/11/2020 10:00,18:13:00,574.7,17.57,812.709,57.78,190.1,1.605,06:13:00,18:13:00
1583924400,03/11/2020 11:00,18:13:00,784.7,20.01,812.561,49.12,214.1,1.746,06:13:00,18:13:00
1583928000,03/11/2020 12:00,18:13:00,920.7,22.9,812.018,39.83,200.4,1.882,06:13:00,18:13:00
1583931600,03/11/2020 13:00,18:13:00,985.3,25.28,810.923,30.86,186.9,1.893,06:13:00,18:13:00
1583935200,03/11/2020 14:00,18:13:00,970.5,26.98,809.487,26.64,207.4,2.041,06:13:00,18:13:00
1583938800,03/11/2020 15:00,18:13:00,865.2,28.03,808.164,23.96,222.1,2.09,06:13:00,18:13:00
1583942400,03/11/2020 16:00,18:13:00,386.4,27.59,807.158,24.09,185.8,2.562,06:13:00,18:13:00
1583946000,03/11/2020 17:00,18:13:00,324,28.13,806.588,20.83,240.7,1.786,06:13:00,18:13:00
1583949600,03/11/2020 18:00,18:13:00,186.5,27.27,806.412,24.36,75.4,3.433,06:13:00,18:13:00
1583953200,03/11/2020 19:00,18:13:00,26.6,25.42,806.606,28.02,74.8,5.148,06:13:00,18:13:00
1583956800,03/11/2020 20:00,18:13:00,0.7,23.89,806.933,32.55,64.7,5.391,06:13:00,18:13:00
1583960400,03/11/2020 21:00,18:13:00,0.7,22.51,807.59,35.44,67.2,4.972,06:13:00,18:13:00
1583964000,03/11/2020 22:00,18:13:00,1.4,21.33,808.257,37.55,73.5,4.166,06:13:00,18:13:00
1583967600,03/11/2020 23:00,18:13:00,1.9,20.62,808.606,38.06,27.2,1.639,06:13:00,18:13:00
1583971200,03/12/2020 00:00,18:13:00,2.2,20.57,808.713,36.75,84.6,2.533,06:13:00,18:13:00
1583974800,03/12/2020 01:00,18:13:00,1.6,19.84,808.784,37.36,57.6,1.749,06:13:00,18:13:00
1583978400,03/12/2020 02:00,18:13:00,1.6,18.38,808.514,42.44,7.4,1.213,06:13:00,18:13:00
1583982000,03/12/2020 03:00,18:13:00,1.3,17.83,808.133,45.91,24.9,1.914,06:13:00,18:13:00
1583985600,03/12/2020 04:00,18:13:00,1.3,16.78,807.881,50.6,345.2,1.326,06:13:00,18:13:00
1583989200,03/12/2020 05:00,18:13:00,1.5,15.95,807.488,53.08,11.8,2.461,06:13:00,18:13:00
1583992800,03/12/2020 06:00,18:13:00,1.2,15.12,807.559,54.98,7.4,2.532,06:13:00,18:13:00
1583996400,03/12/2020 07:00,18:13:00,0.2,14.85,807.717,55.81,24.7,1.736,06:13:00,18:13:00
1584000000,03/12/2020 08:00,18:13:00,72,14.59,808.191,55.54,11.2,2.172,06:13:00,18:13:00
1584003600,03/12/2020 09:00,18:13:00,283.5,17.03,808.902,48.32,271.7,0.856,06:13:00,18:13:00
1584007200,03/12/2020 10:00,18:13:00,580.6,20.29,809.187,40.77,187.2,1.645,06:13:00,18:13:00
1584010800,03/12/2020 11:00,18:13:00,772.9,22.54,809.057,37.02,178.5,2.094,06:13:00,18:13:00
1584014400,03/12/2020 12:00,18:13:00,907.6,25.03,808.544,34.43,183.1,2.991,06:13:00,18:13:00
1584018000,03/12/2020 13:00,18:13:00,977.7,26.53,807.68,30.88,179.3,3.832,06:13:00,18:13:00
1584021600,03/12/2020 14:00,18:13:00,955.6,27.97,806.672,27.06,185,3.779,06:13:00,18:13:00
1584025200,03/12/2020 15:00,18:13:00,550.3,27.98,805.884,25.94,214.3,3.04,06:13:00,18:13:00
1584028800,03/12/2020 16:00,18:13:00,728.8,29.31,805.169,22.96,248.2,3.282,06:13:00,18:13:00
1584032400,03/12/2020 17:00,18:13:00,203.4,28.48,804.793,22.95,256.4,1.92,06:13:00,18:13:00
1584036000,03/12/2020 18:00,18:13:00,193.1,28.57,804.649,22.45,260.4,2.905,06:13:00,18:13:00
1584039600,03/12/2020 19:00,18:13:00,31.5,27.47,805.045,23.51,272.5,2.894,06:13:00,18:13:00
1584043200,03/12/2020 20:00,18:13:00,1.7,25.83,805.562,25.16,270.2,1.743,06:13:00,18:13:00
1584046800,03/12/2020 21:00,18:13:00,1.4,24.98,806.396,30.54,84.4,3.351,06:13:00,18:13:00
1584050400,03/12/2020 22:00,18:13:00,1,23.85,807.238,33.22,83.8,4.234,06:13:00,18:13:00
1584054000,03/12/2020 23:00,18:13:00,1.5,22.97,807.679,34.51,302.8,1.426,06:13:00,18:13:00
1584057600,03/13/2020 00:00,18:13:00,1.7,22.6,808.11,36.76,124.6,1.608,06:13:00,18:13:00
1584061200,03/13/2020 01:00,18:13:00,1.8,21.46,808.118,41.73,76.2,1.937,06:13:00,18:13:00
1584064800,03/13/2020 02:00,18:13:00,1.6,20.54,807.856,43.47,17,1.224,06:13:00,18:13:00
1584068400,03/13/2020 03:00,18:13:00,1.7,19.38,807.541,45.25,20.3,2.079,06:13:00,18:13:00
1584072000,03/13/2020 04:00,18:13:00,1.2,18.11,807.341,48.36,8.2,1.733,06:13:00,18:13:00
1584075600,03/13/2020 05:00,18:13:00,1.8,18.03,807.421,49.18,211.9,0.652,06:13:00,18:13:00
1584079200,03/13/2020 06:00,18:13:00,2,17.67,807.68,51.44,135.7,0.791,06:13:00,18:13:00
1584082800,03/13/2020 07:00,18:13:00,0.2,16.95,808.141,54.11,147.5,1.63,06:13:00,18:13:00
1584086400,03/13/2020 08:00,18:13:00,89.4,16.57,808.771,55.74,142.6,2.079,06:13:00,18:13:00
1584090000,03/13/2020 09:00,18:13:00,316.8,18.26,809.358,51.44,150.9,1.944,06:13:00,18:13:00
1584093600,03/13/2020 10:00,18:13:00,558.2,20.66,809.748,44.94,177.6,2.103,06:13:00,18:13:00
1584097200,03/13/2020 11:00,18:13:00,761.5,23.12,809.724,38.35,170.5,2.064,06:13:00,18:13:00
1584100800,03/13/2020 12:00,18:13:00,895.2,25.39,809.212,32.33,175.3,2.1,06:13:00,18:13:00
1584104400,03/13/2020 13:00,18:13:00,964.3,27.61,808.41,26.36,216.1,2.341,06:13:00,18:13:00
1584108000,03/13/2020 14:00,18:13:00,960.5,28.69,807.508,23.58,254.2,2.695,06:13:00,18:13:00
1584111600,03/13/2020 15:00,18:13:00,884.6,29.3,806.418,22.69,167.6,2.741,06:13:00,18:13:00
1584115200,03/13/2020 16:00,18:13:00,747.4,30.07,805.321,20.74,261.2,2.644,06:13:00,18:13:00
1584118800,03/13/2020 17:00,18:13:00,304.5,29.83,804.685,20.16,194.5,2.301,06:13:00,18:13:00
1584122400,03/13/2020 18:00,18:13:00,52.9,29.1,804.879,26.52,338,5.235,06:13:00,18:13:00
1584126000,03/13/2020 19:00,18:13:00,1.3,20.72,802.329,49.44,59.9,5.362,06:13:00,18:13:00
1584129600,03/13/2020 20:00,18:13:00,2.2,20.72,804.831,48.64,148.9,4.187,06:13:00,18:13:00
1584133200,03/13/2020 21:00,18:13:00,17.1,20.72,805.043,57.61,0.5,3.098,06:13:00,18:13:00
1584136800,03/13/2020 22:00,18:13:00,1.7,20.72,807.902,74.39,12.9,4.895,06:13:00,18:13:00
1584140400,03/13/2020 23:00,18:13:00,7.5,19.09,810.136,78.14,345.8,5.661,06:13:00,18:13:00
1584144000,03/14/2020 00:00,18:13:00,0.9,16.79,810.135,66.94,84.3,2.888,06:13:00,18:13:00
1584147600,03/14/2020 01:00,18:13:00,1.2,16.29,810.747,73.75,73.1,1.414,06:13:00,18:13:00
1584151200,03/14/2020 02:00,18:13:00,1,16,810.503,74.18,47.6,2.145,06:13:00,18:13:00
1584154800,03/14/2020 03:00,18:13:00,0.9,15.2,809.642,78.04,349.3,3.639,06:13:00,18:13:00
1584158400,03/14/2020 04:00,18:13:00,1.3,15.36,809.63,73.83,110.7,1.924,06:13:00,18:13:00
1584162000,03/14/2020 05:00,18:13:00,1.4,14.45,809.588,82.24,56.4,1.666,06:13:00,18:13:00
1584165600,03/14/2020 06:00,18:13:00,1.5,13.97,809.697,82.63,24.8,2.841,06:13:00,18:13:00
1584169200,03/14/2020 07:00,18:13:00,0.3,13.7,810.242,81.51,9.6,2.199,06:13:00,18:13:00
1584172800,03/14/2020 08:00,18:13:00,104.1,14.3,810.747,78.08,8.2,2.356,06:13:00,18:13:00
1584176400,03/14/2020 09:00,18:13:00,347,16.67,811.252,68.69,353.2,1.866,06:13:00,18:13:00
1584180000,03/14/2020 10:00,18:13:00,588.7,19.62,811.645,57.14,326.9,1.409,06:13:00,18:13:00
1584183600,03/14/2020 11:00,18:13:00,790.8,22.14,811.514,48.16,205.2,1.592,06:13:00,18:13:00
1584187200,03/14/2020 12:00,18:13:00,934.8,24.37,811.203,39.38,197.2,1.727,06:13:00,18:13:00
1584190800,03/14/2020 13:00,18:13:00,999.2,25.66,810.45,33.74,194.1,2.049,06:13:00,18:13:00
1584194400,03/14/2020 14:00,18:13:00,991.6,27.59,809.513,26.56,272.8,2.176,06:13:00,18:13:00
1584198000,03/14/2020 15:00,18:13:00,921.2,28.57,808.529,23.55,294.2,2.365,06:13:00,18:13:00
1584201600,03/14/2020 16:00,18:13:00,838,29.79,807.581,20.11,237,2.472,06:13:00,18:13:00
1584205200,03/14/2020 17:00,18:13:00,334.6,29.5,807.034,18.62,336.9,1.733,06:13:00,18:13:00
1584208800,03/14/2020 18:00,18:13:00,130.6,27.67,807.33,27.2,331.8,4.031,06:13:00,18:13:00
1584212400,03/14/2020 19:00,18:13:00,29.9,23.81,807.871,35.04,343.2,6.932,06:13:00,18:13:00
1584216000,03/14/2020 20:00,18:13:00,3.4,22.85,808.863,47.91,51.3,6.839,06:13:00,18:13:00
1584219600,03/14/2020 21:00,18:13:00,2.1,16.96,808.464,70.77,136.7,5.668,06:13:00,18:13:00
1584223200,03/14/2020 22:00,18:13:00,1.2,16.96,810.174,70.84,105.5,9.546,06:13:00,18:13:00
1584226800,03/14/2020 23:00,18:13:00,2.2,15.48,811.739,68.84,75.1,9.201,06:13:00,18:13:00
1584230400,03/15/2020 00:00,18:13:00,1.3,15.61,811.719,64.71,255.7,2.369,06:13:00,18:13:00
1584234000,03/15/2020 01:00,18:13:00,1,15.3,811.548,66.41,276.5,2.288,06:13:00,18:13:00
1584237600,03/15/2020 02:00,18:13:00,1.5,14.55,811.116,69.24,8.2,2.585,06:13:00,18:13:00
1584241200,03/15/2020 03:00,18:13:00,1.1,13.68,810.871,73.7,30.9,2.091,06:13:00,18:13:00
1584244800,03/15/2020 04:00,18:13:00,1.7,13.35,811.04,75.44,1.7,1.672,06:13:00,18:13:00
1584248400,03/15/2020 05:00,18:13:00,2,13.61,811.504,71.47,42.2,2.851,06:13:00,18:13:00
1584252000,03/15/2020 06:00,18:13:00,1.6,13.85,811.744,71.99,30.1,2.085,06:13:00,18:13:00
1584255600,03/15/2020 07:00,18:13:00,0.7,13.13,812.155,78.71,16.9,3.457,06:13:00,18:13:00
1584259200,03/15/2020 08:00,18:13:00,101.4,13.37,812.714,76.45,32.3,2.56,06:13:00,18:13:00
1584262800,03/15/2020 09:00,18:13:00,342.6,15.94,813.158,69.67,99.6,1.259,06:13:00,18:13:00
1584266400,03/15/2020 10:00,18:13:00,590.1,17.61,813.299,64.73,55.2,1.9,06:13:00,18:13:00
1584270000,03/15/2020 11:00,18:13:00,795,19.62,813.093,57.53,75.4,1.682,06:13:00,18:13:00
1584273600,03/15/2020 12:00,18:13:00,931.3,21.63,812.56,51.79,182.6,1.686,06:13:00,18:13:00
1584277200,03/15/2020 13:00,18:13:00,992.6,23.8,811.604,44.9,222,2.08,06:13:00,18:13:00
1584280800,03/15/2020 14:00,18:13:00,984.3,25.16,810.438,38.33,310.4,1.883,06:13:00,18:13:00
1584284400,03/15/2020 15:00,18:13:00,902.2,26.35,809.262,32.49,331.6,2.29,06:13:00,18:13:00
1584288000,03/15/2020 16:00,18:13:00,741.5,27.56,808.162,25.29,22.4,1.99,06:13:00,18:13:00
1584291600,03/15/2020 17:00,18:13:00,518.3,27.72,807.545,21.17,93.9,2.626,06:13:00,18:13:00
1584295200,03/15/2020 18:00,18:13:00,259.5,27.17,807.541,24.93,32.1,2.994,06:13:00,18:13:00
1584298800,03/15/2020 19:00,18:13:00,42.7,23.91,808.305,44.19,43.7,4.474,06:13:00,18:13:00
1584302400,03/15/2020 20:00,18:13:00,0.3,21.17,808.979,56.41,36.7,3.942,06:13:00,18:13:00
1584306000,03/15/2020 21:00,18:13:00,0.3,18.95,809.822,63.66,74.3,6.22,06:13:00,18:13:00
1584309600,03/15/2020 22:00,18:13:00,0.6,17.9,811.616,64.11,82.7,4.008,06:13:00,18:13:00
1584313200,03/15/2020 23:00,18:13:00,0.9,17.14,811.868,66.03,57.7,3.703,06:13:00,18:13:00
1584316800,03/16/2020 00:00,18:13:00,16.7,17.14,806.989,64.02,33.9,4.162,06:13:00,18:13:00
1584320400,03/16/2020 01:00,18:13:00,6.4,16.51,811.022,72.34,12.2,5.133,06:13:00,18:13:00
1584324000,03/16/2020 02:00,18:13:00,0.9,16.58,811.055,68.93,14.5,3.574,06:13:00,18:13:00
1584327600,03/16/2020 03:00,18:13:00,0.9,15.89,810.926,74.94,140.1,2.509,06:13:00,18:13:00
1584331200,03/16/2020 04:00,18:13:00,0.8,15.16,810.953,79.55,15.5,2.988,06:13:00,18:13:00
1584334800,03/16/2020 05:00,18:13:00,1.2,14.65,810.531,82.83,27.3,2.448,06:13:00,18:13:00
1584338400,03/16/2020 06:00,18:13:00,1,14.31,810.265,85.74,354.6,3.647,06:13:00,18:13:00
1584342000,03/16/2020 07:00,18:13:00,0.4,14.56,810.8,79.84,83.1,2.524,06:13:00,18:13:00
1584345600,03/16/2020 08:00,18:13:00,67.2,14.66,811.431,79.97,57.5,1.426,06:13:00,18:13:00
1584349200,03/16/2020 09:00,18:13:00,239.1,16.1,812.225,73.86,41.9,1.98,06:13:00,18:13:00
1584352800,03/16/2020 10:00,18:13:00,601.4,18.77,812.353,61.21,132.7,1.807,06:13:00,18:13:00
1584356400,03/16/2020 11:00,18:13:00,802,20.59,812.311,54.01,355.2,1.534,06:13:00,18:13:00
1584360000,03/16/2020 12:00,18:13:00,960.7,22.5,811.835,43.81,344,2.054,06:13:00,18:13:00
1584363600,03/16/2020 13:00,18:13:00,1036.3,24.03,811.056,38.16,321.2,2.528,06:13:00,18:13:00
1584367200,03/16/2020 14:00,18:13:00,1020.5,25.31,809.728,32.7,349.7,2.591,06:13:00,18:13:00
1584370800,03/16/2020 15:00,18:13:00,681.3,26.07,808.398,32.5,330.1,2.105,06:13:00,18:13:00
1584374400,03/16/2020 16:00,18:13:00,206.5,25.54,807.378,31.22,344.7,2.533,06:13:00,18:13:00
1584378000,03/16/2020 17:00,18:13:00,69.4,24.25,807.676,39.05,75.6,4.361,06:13:00,18:13:00
1584381600,03/16/2020 18:00,18:13:00,5.5,13.99,804.031,51.64,10,4.525,06:13:00,18:13:00
1584385200,03/16/2020 19:00,18:13:00,7.9,23.01,807.677,72.96,35.7,4.261,06:13:00,18:13:00
1584388800,03/16/2020 20:00,18:13:00,12.7,17.61,809.547,77.28,46.1,5.703,06:13:00,18:13:00
1584392400,03/16/2020 21:00,18:13:00,1.3,14.49,811.989,72.25,36.3,4.196,06:13:00,18:13:00
1584396000,03/16/2020 22:00,18:13:00,1.2,14.54,812.507,71.54,22.7,2.76,06:13:00,18:13:00
1584399600,03/16/2020 23:00,18:13:00,1,14.08,812.133,74.44,16.8,3.006,06:13:00,18:13:00
1584403200,03/17/2020 00:00,18:13:00,1,13.56,812.078,77.43,69.1,2.772,06:13:00,18:13:00
1584406800,03/17/2020 01:00,18:13:00,1,13.7,811.609,74.02,134.8,1.242,06:13:00,18:13:00
1584410400,03/17/2020 02:00,18:13:00,1.6,13.21,810.972,75.18,7.3,2.025,06:13:00,18:13:00
1584414000,03/17/2020 03:00,18:13:00,1.2,12.38,810.449,80.49,1.6,2.715,06:13:00,18:13:00
1584417600,03/17/2020 04:00,18:13:00,1.2,12.21,810.068,80.68,357.2,3.021,06:13:00,18:13:00
1584421200,03/17/2020 05:00,18:13:00,1.4,11.89,810.007,83.26,5.5,3.463,06:13:00,18:13:00
